cohort_order,row,SampleID,true_category,input_target_logit,baseline_target_logit,logit_difference,convergence_delta,absolute_delta,relative_delta
194,2922,Merged41:597058,DoS,5.8999810218811035,0.9459720253944397,4.954008996486664,-0.004988670349121094,0.004988670349121094,0.0010069966269054035
195,3102,Merged62:301556,DoS,6.207007884979248,0.9589155316352844,5.248092353343964,-0.015370845794677734,0.015370845794677734,0.0029288443799743323
196,3128,Merged46:320059,DoS,5.191781520843506,0.9778147339820862,4.21396678686142,-0.022657394409179688,0.022657394409179688,0.005376737775870087
197,3360,Merged19:667008,DoS,4.73185396194458,0.9694440960884094,3.7624098658561707,-0.0066509246826171875,0.0066509246826171875,0.001767729970882295
198,3556,Merged08:654633,DoS,4.586277484893799,0.9694440960884094,3.6168333888053894,0.003957033157348633,0.003957033157348633,0.001094060116121525
199,3833,Merged33:266123,DoS,3.8888049125671387,0.9564244151115417,2.932380497455597,0.005329132080078125,0.005329132080078125,0.0018173399000239465
200,3966,Merged43:577138,DoS,5.718623161315918,0.9612985253334045,4.757324635982513,-0.0014400482177734375,0.0014400482177734375,0.00030270127182019174
201,4067,Merged39:339271,DoS,5.845739364624023,0.9351731538772583,4.910566210746765,-0.0026302337646484375,0.0026302337646484375,0.0005356273903592167
202,4267,Merged42:725040,DoS,5.2608642578125,0.9640564322471619,4.296807825565338,-0.0061206817626953125,0.0061206817626953125,0.0014244718430920294
203,4276,Merged20:446370,DoS,5.656928539276123,0.9811356663703918,4.675792872905731,0.004477024078369141,0.004477024078369141,0.000957489820456254
204,4312,Merged48:505232,DoS,4.764293670654297,0.9694440960884094,3.7948495745658875,-0.00226593017578125,0.00226593017578125,0.0005971067182657593
205,4354,Merged23:1680,DoS,5.276542663574219,0.9640564322471619,4.312486231327057,-0.017258644104003906,0.017258644104003906,0.004002017207297379
206,4529,Merged48:616444,DoS,4.970918655395508,0.9651120901107788,4.005806565284729,-0.006967782974243164,0.006967782974243164,0.0017394207285562977
207,4558,Merged57:154092,DoS,5.0886006355285645,0.9640564322471619,4.124544203281403,-0.011844158172607422,0.011844158172607422,0.002871628376096552
208,4793,Merged59:113252,DoS,4.9915971755981445,0.9680979251861572,4.023499250411987,-0.002529621124267578,0.002529621124267578,0.0006287117175450093
209,4814,Merged46:78129,DoS,5.338110446929932,0.9694440960884094,4.368666350841522,0.012034416198730469,0.012034416198730469,0.0027547116745164843
210,4892,Merged15:338551,DoS,6.242445945739746,0.9589155316352844,5.283530414104462,-0.00027179718017578125,0.00027179718017578125,5.144234231153751e-05
211,5053,Merged11:668594,DoS,5.949160099029541,0.968701958656311,4.98045814037323,0.007778167724609375,0.007778167724609375,0.0015617373955132746
212,5257,Merged08:371637,DoS,4.890174865722656,0.9680979251861572,3.922076940536499,-0.005140066146850586,0.005140066146850586,0.0013105469945593365
213,5346,Merged28:151303,DoS,5.652555465698242,0.9693569540977478,4.683198511600494,-0.004589557647705078,0.004589557647705078,0.0009800049338793853
214,5409,Merged26:366547,DoS,6.341893672943115,0.9702745079994202,5.371619164943695,-0.015700817108154297,0.015700817108154297,0.00292292074810908
215,5414,Merged32:133504,DoS,5.090351104736328,0.9694440960884094,4.120907008647919,0.0005817413330078125,0.0005817413330078125,0.00014116827479654376
216,5878,Merged35:360254,DoS,6.455090045928955,0.9784762859344482,5.476613759994507,0.015020370483398438,0.015020370483398438,0.0027426382691288246
217,5939,Merged26:277153,DoS,5.028116703033447,0.9778147339820862,4.050301969051361,-0.022063255310058594,0.022063255310058594,0.005447311207570562
218,5952,Merged10:262861,DoS,6.411364555358887,0.961249828338623,5.450114727020264,-0.006115913391113281,0.006115913391113281,0.001122162320875955
219,6060,Merged62:612871,DoS,4.841578006744385,0.9640564322471619,3.877521574497223,0.03283190727233887,0.03283190727233887,0.008467240385785862
220,6264,Merged45:336268,DoS,5.349810600280762,0.9640564322471619,4.3857541680336,-0.015965938568115234,0.015965938568115234,0.0036404089140440205
221,6569,Merged45:551517,DoS,4.639873504638672,0.9640564322471619,3.67581707239151,-0.014046669006347656,0.014046669006347656,0.0038213732429314834
222,6809,Merged03:674587,DoS,4.8864641189575195,0.9680979251861572,3.9183661937713623,-0.0001270771026611328,0.0001270771026611328,3.2431145119395594e-05
223,6844,Merged38:277971,DoS,6.593688488006592,0.9589155316352844,5.634772956371307,-0.0011491775512695312,0.0011491775512695312,0.0002039438962611869
224,6952,Merged29:171178,DoS,4.824879169464111,0.9680979251861572,3.856781244277954,-0.021948814392089844,0.021948814392089844,0.005690966897501334
225,6956,Merged38:136866,DoS,6.352097988128662,0.9580737352371216,5.3940242528915405,-0.020264625549316406,0.020264625549316406,0.003756865857333377
226,6975,Merged35:143369,DoS,5.157020092010498,0.9640564322471619,4.192963659763336,0.005288124084472656,0.005288124084472656,0.0012611900587688695
227,7017,Merged36:172925,DoS,5.191069602966309,0.9694440960884094,4.221625506877899,-0.0037317276000976562,0.0037317276000976562,0.0008839551480864188
228,7130,Merged49:111579,DoS,4.958530426025391,0.9612985253334045,3.997231900691986,0.0026934146881103516,0.0026934146881103516,0.0006738199721772653
229,7183,Merged53:29166,DoS,4.831969738006592,0.9694440960884094,3.8625256419181824,0.01702117919921875,0.01702117919921875,0.00440674853119313
230,7366,Merged26:331750,DoS,4.861222743988037,0.9640564322471619,3.8971663117408752,0.012683629989624023,0.012683629989624023,0.003254577550722543
231,7512,Merged02:159753,DoS,6.512085914611816,0.9693569540977478,5.542728960514069,-0.007608890533447266,0.007608890533447266,0.0013727697290725122
232,7654,Merged30:647777,DoS,5.373329162597656,0.9735312461853027,4.3997979164123535,0.023111343383789062,0.023111343383789062,0.005252819293717545
233,7734,Merged22:421877,DoS,5.161943435668945,0.9640564322471619,4.1978870034217834,-0.0008478164672851562,0.0008478164672851562,0.0002019626699322978
234,7796,Merged06:299953,DoS,6.1228861808776855,0.9625384211540222,5.160347759723663,-0.0025110244750976562,0.0025110244750976562,0.00048659985567176613
235,8106,Merged55:714608,DoS,6.45190954208374,0.9694440960884094,5.482465445995331,-0.005323886871337891,0.005323886871337891,0.0009710753170777804
236,8188,Merged23:157254,DoS,4.941575527191162,0.9640564322471619,3.9775190949440002,0.008134841918945312,0.008134841918945312,0.0020452049945620296
237,8280,Merged07:281815,DoS,4.728672504425049,0.9694440960884094,3.7592284083366394,0.0025763511657714844,0.0025763511657714844,0.000685340417213822
238,8397,Merged13:408160,DoS,5.036589622497559,0.9759722352027893,4.060617387294769,-0.0025529861450195312,0.0025529861450195312,0.0006287187147963134
239,8561,Merged47:72305,DoS,6.418110370635986,0.9735442399978638,5.444566130638123,0.009593486785888672,0.009593486785888672,0.0017620296192020503
240,94,Merged30:578823,Mirai,9.3782958984375,0.28162887692451477,9.096667021512985,0.0041561126708984375,0.0041561126708984375,0.0004568830167213464
241,330,Merged61:285421,Mirai,9.111748695373535,0.2819790244102478,8.829769670963287,-0.0019054412841796875,0.0019054412841796875,0.00021579739395079968
242,426,Merged08:305339,Mirai,9.103830337524414,0.28305453062057495,8.820775806903839,-0.0010967254638671875,0.0010967254638671875,0.00012433435424226552
243,537,Merged13:257227,Mirai,9.165578842163086,0.28626424074172974,8.879314601421356,0.007709503173828125,0.007709503173828125,0.0008682543101461937
244,1002,Merged16:277688,Mirai,9.164103507995605,0.29617398977279663,8.867929518222809,0.0019788742065429688,0.0019788742065429688,0.00022314951900289214
245,1159,Merged41:584284,Mirai,9.275364875793457,0.25421422719955444,9.021150648593903,-0.016053199768066406,0.016053199768066406,0.0017795068936764255
246,1741,Merged14:173188,Mirai,9.281317710876465,0.246880441904068,9.034437268972397,0.03662681579589844,0.03662681579589844,0.004054133611806513
247,2003,Merged41:55929,Mirai,9.187765121459961,0.2840173542499542,8.903747767210007,0.0059108734130859375,0.0059108734130859375,0.0006638635288899376
248,2235,Merged38:403148,Mirai,9.033588409423828,0.2778901755809784,8.75569823384285,-0.018411636352539062,0.018411636352539062,0.00210281760069959
249,2293,Merged24:53527,Mirai,8.984131813049316,0.2778901755809784,8.706241637468338,-0.007973670959472656,0.007973670959472656,0.000915856840586301
250,2352,Merged03:161883,Mirai,9.253338813781738,0.28626424074172974,8.967074573040009,0.019441604614257812,0.019441604614257812,0.0021681100626407238
251,2458,Merged22:15659,Mirai,9.242576599121094,0.25421422719955444,8.98836237192154,0.008579254150390625,0.008579254150390625,0.0009544846764513061
252,2481,Merged62:455802,Mirai,9.184425354003906,0.2774982154369354,8.90692713856697,-0.023688316345214844,0.023688316345214844,0.0026595385789835975
253,2559,Merged21:518322,Mirai,9.304253578186035,0.28305453062057495,9.02119904756546,-0.037568092346191406,0.037568092346191406,0.0041644233929557135
254,2878,Merged39:238652,Mirai,9.12752628326416,0.2729586362838745,8.854567646980286,0.016303062438964844,0.016303062438964844,0.0018412036689927772
255,2957,Merged46:534458,Mirai,9.092842102050781,0.28305453062057495,8.809787571430206,-0.0070400238037109375,0.0070400238037109375,0.000799113911275393
256,3065,Merged24:498872,Mirai,9.112589836120605,0.28162887692451477,8.83096095919609,-0.0150299072265625,0.0150299072265625,0.0017019560267573324
257,3363,Merged23:27345,Mirai,9.222662925720215,0.2611096501350403,8.961553275585175,0.002628326416015625,0.002628326416015625,0.0002932891581614795
258,3757,Merged03:442422,Mirai,9.33340072631836,0.25421422719955444,9.079186499118805,0.03498363494873047,0.03498363494873047,0.003853168447649562
259,3796,Merged35:68860,Mirai,9.301523208618164,0.28305453062057495,9.018468677997589,0.008429527282714844,0.008429527282714844,0.0009346960757628854
260,3888,Merged35:173192,Mirai,9.302739143371582,0.2611096501350403,9.041629493236542,-0.000179290771484375,0.000179290771484375,1.982947560707844e-05
261,4050,Merged33:143014,Mirai,9.321830749511719,0.25421422719955444,9.067616522312164,-0.0028104782104492188,0.0028104782104492188,0.000309946743285144
262,4096,Merged43:154593,Mirai,9.28227710723877,0.26689887046813965,9.01537823677063,0.0027894973754882812,0.0027894973754882812,0.0003094154568147657
263,4113,Merged15:75366,Mirai,9.296050071716309,0.25421422719955444,9.041835844516754,0.029209136962890625,0.029209136962890625,0.0032304431826866153
264,4358,Merged29:664126,Mirai,8.90030288696289,0.26391056180000305,8.636392325162888,-0.023633956909179688,0.023633956909179688,0.00273655434113618
265,4365,Merged48:122383,Mirai,9.268259048461914,0.27324116230010986,8.995017886161804,-0.009612083435058594,0.009612083435058594,0.0010686008139957233
266,4659,Merged05:309913,Mirai,9.216833114624023,0.26419636607170105,8.952636748552322,0.0029277801513671875,0.0029277801513671875,0.0003270299280087089
267,4716,Merged22:688744,Mirai,9.14607048034668,0.2840173542499542,8.862053126096725,-0.02545166015625,0.02545166015625,0.002871982349248242
268,4791,Merged56:291866,Mirai,9.27265453338623,0.246880441904068,9.025774091482162,0.03182411193847656,0.03182411193847656,0.0035259149648460327
269,4794,Merged05:194952,Mirai,8.91142463684082,0.28162887692451477,8.629795759916306,0.0028791427612304688,0.0028791427612304688,0.00033362814617276545
270,4829,Merged02:697486,Mirai,9.257685661315918,0.2611096501350403,8.996576011180878,-0.0022745132446289062,0.0022745132446289062,0.00025281987745139463
271,4955,Merged53:263272,Mirai,9.209617614746094,0.27324116230010986,8.936376452445984,-0.03877735137939453,0.03877735137939453,0.004339270126515401
272,5204,Merged04:203314,Mirai,9.106757164001465,0.2792605459690094,8.827496618032455,-0.012206077575683594,0.012206077575683594,0.001382733758373751
273,5223,Merged28:134643,Mirai,9.153633117675781,0.2774982154369354,8.876134902238846,-0.015811920166015625,0.015811920166015625,0.0017813970089647186
274,5230,Merged21:568599,Mirai,9.249621391296387,0.25421422719955444,8.995407164096832,-0.00412750244140625,0.00412750244140625,0.0004588455381853373
275,5262,Merged53:24114,Mirai,9.29940128326416,0.25421422719955444,9.045187056064606,0.019544601440429688,0.019544601440429688,0.0021607736047122923
276,5291,Merged30:677586,Mirai,9.136953353881836,0.25421422719955444,8.882739126682281,0.03278064727783203,0.03278064727783203,0.0036903759989263198
277,5299,Merged25:180101,Mirai,9.310461044311523,0.2611096501350403,9.049351394176483,0.0017557144165039062,0.0017557144165039062,0.00019401549791002245
278,5466,Merged61:609947,Mirai,9.238633155822754,0.26391056180000305,8.97472259402275,0.006793975830078125,0.006793975830078125,0.0007570123487274109
279,5587,Merged28:511192,Mirai,9.276535987854004,0.246880441904068,9.029655545949936,0.005626678466796875,0.005626678466796875,0.0006231332345031261
280,5689,Merged02:182559,Mirai,9.266901016235352,0.246880441904068,9.020020574331284,0.013225555419921875,0.013225555419921875,0.0014662444848028938
281,6037,Merged08:135989,Mirai,8.981245040893555,0.28819626569747925,8.693048775196075,0.0056819915771484375,0.0056819915771484375,0.0006536247206343642
282,6191,Merged49:299472,Mirai,9.25698184967041,0.2819790244102478,8.975002825260162,-0.0039691925048828125,0.0039691925048828125,0.0004422497220515087
283,6218,Merged62:593208,Mirai,9.227104187011719,0.2729586362838745,8.954145550727844,0.0036363601684570312,0.0036363601684570312,0.0004061091198323716
284,6280,Merged38:431501,Mirai,9.327881813049316,0.26881179213523865,9.059070020914078,0.01697540283203125,0.01697540283203125,0.0018738571169933842
285,6313,Merged09:71290,Mirai,9.184979438781738,0.2611096501350403,8.923869788646698,-0.013753890991210938,0.013753890991210938,0.0015412473867233232
286,7202,Merged02:698731,Mirai,9.284307479858398,0.2611096501350403,9.023197829723358,0.004223823547363281,0.004223823547363281,0.0004681071641197497
287,7320,Merged28:129182,Mirai,9.227334022521973,0.28626424074172974,8.941069781780243,0.004726409912109375,0.004726409912109375,0.0005286179425353178
288,7410,Merged24:215134,Mirai,9.239551544189453,0.2611096501350403,8.978441894054413,-0.002567291259765625,0.002567291259765625,0.00028593950821976177
289,7425,Merged39:131516,Mirai,9.269399642944336,0.25421422719955444,9.015185415744781,0.007989883422851562,0.007989883422851562,0.0008862694503096346
290,7673,Merged61:623769,Mirai,9.34698486328125,0.25421422719955444,9.092770636081696,-0.010747909545898438,0.010747909545898438,0.0011820280062106552
291,7689,Merged29:15182,Mirai,9.239129066467285,0.246880441904068,8.992248624563217,0.02042865753173828,0.02042865753173828,0.0022718074627001953
292,8215,Merged11:648185,Mirai,9.292407035827637,0.26419636607170105,9.028210669755936,0.047308921813964844,0.047308921813964844,0.0052401216081994426
293,8240,Merged03:379569,Mirai,9.33055591583252,0.27102431654930115,9.059531599283218,0.015760421752929688,0.015760421752929688,0.001739650839583874
294,8372,Merged04:453627,Mirai,9.37992000579834,0.2840173542499542,9.095902651548386,0.024583816528320312,0.024583816528320312,0.0027027352281673153
295,8441,Merged11:53795,Mirai,9.20181941986084,0.2774982154369354,8.924321204423904,-0.019997596740722656,0.019997596740722656,0.0022407975108302445
296,8475,Merged27:203235,Mirai,9.205101013183594,0.28819626569747925,8.916904747486115,-0.016157150268554688,0.016157150268554688,0.0018119684718074138
297,8522,Merged22:540733,Mirai,9.124042510986328,0.28626424074172974,8.837778270244598,-0.011676788330078125,0.011676788330078125,0.0013212357193200948
298,8549,Merged34:273914,Mirai,9.232197761535645,0.246880441904068,8.985317319631577,-0.008482933044433594,0.008482933044433594,0.0009440883101478956
299,8569,Merged07:113724,Mirai,9.236128807067871,0.25421422719955444,8.981914579868317,-0.005558967590332031,0.005558967590332031,0.0006189067532207071
300,374,Merged04:67534,Recon,6.28063440322876,-2.144890308380127,8.425524711608887,-0.01971149444580078,0.01971149444580078,0.002339497553029762
301,610,Merged56:639297,Recon,3.351259469985962,-2.1550018787384033,5.506261348724365,0.020325660705566406,0.020325660705566406,0.003691372315677542
302,612,Merged11:370701,Recon,2.4016129970550537,-2.1743814945220947,4.575994491577148,-0.01767110824584961,0.01767110824584961,0.0038616978841159266
303,658,Merged60:493038,Recon,6.030144214630127,-2.145514726638794,8.175658941268921,-0.0073947906494140625,0.0073947906494140625,0.000904488641531607
304,737,Merged35:226118,Recon,4.745220184326172,-2.1743814945220947,6.919601678848267,0.06653738021850586,0.06653738021850586,0.009615781847948895
305,991,Merged10:238786,Recon,5.995855331420898,-2.182008743286133,8.177864074707031,0.05530548095703125,0.05530548095703125,0.006762827121091829
306,1248,Merged23:687994,Recon,3.57267689704895,-2.155026435852051,5.727703332901001,-0.031527042388916016,0.031527042388916016,0.005504307844964452
307,1442,Merged53:76503,Recon,2.3947134017944336,-2.158979654312134,4.553693056106567,-0.036049842834472656,0.036049842834472656,0.007916616774626323
308,1492,Merged31:82158,Recon,5.966585159301758,-2.142143964767456,8.108729124069214,0.006918907165527344,0.006918907165527344,0.000853266530385124
309,1774,Merged58:692627,Recon,5.706772804260254,-2.176252841949463,7.883025646209717,-0.014396190643310547,0.014396190643310547,0.0018262265390741768
310,1919,Merged42:753500,Recon,3.669562339782715,-2.161921977996826,5.831484317779541,0.01879262924194336,0.01879262924194336,0.003222615069828233
311,1966,Merged14:639064,Recon,5.688806056976318,-2.1248512268066406,7.813657283782959,0.03615570068359375,0.03615570068359375,0.004627244243055549
312,2005,Merged56:111311,Recon,4.375300884246826,-2.1743814945220947,6.549682378768921,0.03614473342895508,0.03614473342895508,0.005518547517070415
313,2033,Merged34:256488,Recon,4.300278663635254,-2.153502941131592,6.453781604766846,-0.037663936614990234,0.037663936614990234,0.005835948428619148
314,2047,Merged02:232576,Recon,6.121882438659668,-2.1248512268066406,8.246733665466309,0.04030799865722656,0.04030799865722656,0.004887753175056292
315,2214,Merged44:644544,Recon,5.945772647857666,-2.182008743286133,8.127781391143799,-0.0908803939819336,0.0908803939819336,0.011181451568192863
316,2486,Merged45:307359,Recon,3.5049386024475098,-2.1626687049865723,5.667607307434082,0.004857540130615234,0.004857540130615234,0.00085707069440815
317,2508,Merged16:544635,Recon,6.035061836242676,-2.129086494445801,8.164148330688477,-0.006834983825683594,0.006834983825683594,0.0008371949588411269
318,2874,Merged17:634924,Recon,5.819815635681152,-2.1610586643218994,7.980874300003052,0.0010085105895996094,0.0010085105895996094,0.0001263659283042741
319,2906,Merged44:61308,Recon,1.3240747451782227,-2.1550018787384033,3.479076623916626,-0.0033478736877441406,0.0033478736877441406,0.0009622880004221403
320,2948,Merged33:40005,Recon,2.3946659564971924,-2.164639949798584,4.559305906295776,0.12746620178222656,0.12746620178222656,0.027957369915936812
321,2976,Merged59:588814,Recon,3.016986131668091,-2.158979654312134,5.175965785980225,0.03829479217529297,0.03829479217529297,0.007398579078520841
322,3164,Merged15:360286,Recon,4.4128499031066895,-2.1550018787384033,6.567851781845093,-0.01291799545288086,0.01291799545288086,0.001966852462869044
323,3271,Merged04:33032,Recon,3.2207248210906982,-2.169776678085327,5.390501499176025,0.030557632446289062,0.030557632446289062,0.005668792124621429
324,3376,Merged07:166458,Recon,5.020777225494385,-2.1242916584014893,7.145068883895874,0.030739307403564453,0.030739307403564453,0.00430217089618928
325,3444,Merged13:227933,Recon,2.8125369548797607,-2.178011417388916,4.990548372268677,-0.01096487045288086,0.01096487045288086,0.002197127376584527
326,3446,Merged27:666753,Recon,2.6561386585235596,-2.1610586643218994,4.817197322845459,0.018638134002685547,0.018638134002685547,0.0038690825294398013
327,3730,Merged16:454214,Recon,5.890297889709473,-2.142143964767456,8.032441854476929,-0.021566390991210938,0.021566390991210938,0.0026849109376609784
328,3934,Merged54:495283,Recon,3.2768542766571045,-2.178011417388916,5.4548656940460205,-0.024673938751220703,0.024673938751220703,0.004523289872774004
329,4010,Merged61:426434,Recon,4.478158950805664,-2.158979654312134,6.637138605117798,-0.03234148025512695,0.03234148025512695,0.0048728047098773744
330,4588,Merged39:586247,Recon,6.404816627502441,-2.12904691696167,8.533863544464111,-0.019911766052246094,0.019911766052246094,0.002333265108880583
331,4631,Merged12:38802,Recon,5.245800971984863,-2.1376733779907227,7.383474349975586,-0.04333162307739258,0.04333162307739258,0.005868730765961943
332,4708,Merged22:132359,Recon,4.910775661468506,-2.1169204711914062,7.027696132659912,-0.025344371795654297,0.025344371795654297,0.003606355670085256
333,4905,Merged27:715861,Recon,3.2997348308563232,-2.1610586643218994,5.460793495178223,0.042928218841552734,0.042928218841552734,0.007861168689029816
334,4993,Merged06:226421,Recon,4.540502548217773,-2.1683542728424072,6.708856821060181,-0.036882877349853516,0.036882877349853516,0.005497639662553571
335,5087,Merged21:677628,Recon,3.0406131744384766,-2.176252841949463,5.2168660163879395,-0.08484268188476562,0.08484268188476562,0.016263151405124472
336,5245,Merged56:563113,Recon,6.014716148376465,-2.145514726638794,8.160230875015259,0.026343345642089844,0.026343345642089844,0.0032282598428369324
337,5349,Merged05:658176,Recon,5.9595136642456055,-2.1494569778442383,8.108970642089844,-0.049076080322265625,0.049076080322265625,0.006052072758475018
338,5476,Merged63:66460,Recon,2.785146713256836,-2.1749298572540283,4.960076570510864,0.003880023956298828,0.003880023956298828,0.0007822508183375088
339,5561,Merged22:685219,Recon,2.36572003364563,-2.164639949798584,4.530359983444214,0.013317108154296875,0.013317108154296875,0.002939525380535549
340,5576,Merged20:138190,Recon,4.440439701080322,-2.164639949798584,6.605079650878906,-0.0455632209777832,0.0455632209777832,0.006898209164172657
341,5778,Merged60:51805,Recon,5.903155326843262,-2.176252841949463,8.079408168792725,0.06784343719482422,0.06784343719482422,0.008397080055550876
342,5976,Merged20:433035,Recon,4.544567108154297,-2.1626687049865723,6.707235813140869,0.031195640563964844,0.031195640563964844,0.0046510427593504464
343,6012,Merged15:396948,Recon,5.654261589050293,-2.1743814945220947,7.828643083572388,-0.049063682556152344,0.049063682556152344,0.006267201356912988
344,6196,Merged53:283519,Recon,4.8922858238220215,-2.1570119857788086,7.04929780960083,-0.055938720703125,0.055938720703125,0.007935360686129468
345,6276,Merged45:88798,Recon,2.6321825981140137,-2.159851551055908,4.792034149169922,0.0323185920715332,0.0323185920715332,0.006744232421033862
346,6342,Merged35:514151,Recon,3.8124446868896484,-2.1610586643218994,5.973503351211548,0.010993003845214844,0.010993003845214844,0.0018402942459193965
347,6405,Merged16:314645,Recon,6.1002068519592285,-2.145514726638794,8.245721578598022,-0.11107158660888672,0.11107158660888672,0.013470208222549717
348,6676,Merged13:121063,Recon,5.492916584014893,-2.182008743286133,7.674925327301025,0.0059185028076171875,0.0059185028076171875,0.000771147933721786
349,7349,Merged35:150580,Recon,3.6251275539398193,-2.166062831878662,5.7911903858184814,-0.10518074035644531,0.10518074035644531,0.018162196949009456
350,7830,Merged03:307917,Recon,3.6477444171905518,-2.1610586643218994,5.808803081512451,0.00866842269897461,0.00866842269897461,0.0014922906797380352
351,7982,Merged37:424783,Recon,2.935616970062256,-2.169776678085327,5.105393648147583,-0.07289791107177734,0.07289791107177734,0.01427860731135341
352,8000,Merged27:649677,Recon,3.031599283218384,-2.1690354347229004,5.200634717941284,-0.023962974548339844,0.023962974548339844,0.004607701914858922
353,8168,Merged03:569307,Recon,2.643216133117676,-2.153502941131592,4.796719074249268,0.029872894287109375,0.029872894287109375,0.006227776491535471
354,8272,Merged27:137633,Recon,4.4128265380859375,-2.1749298572540283,6.587756395339966,0.1201634407043457,0.1201634407043457,0.018240419574310107
355,8278,Merged08:334533,Recon,3.548509120941162,-2.161921977996826,5.710431098937988,-0.04529619216918945,0.04529619216918945,0.007932184345524023
356,8343,Merged27:295419,Recon,3.010040760040283,-2.1626687049865723,5.1727094650268555,-0.050739288330078125,0.050739288330078125,0.009809035027606118
357,8349,Merged42:506464,Recon,5.651445388793945,-2.1550018787384033,7.806447267532349,0.07728052139282227,0.07728052139282227,0.0098995764327056
358,8409,Merged47:315249,Recon,3.3420662879943848,-2.1550018787384033,5.497068166732788,-0.025809764862060547,0.025809764862060547,0.004695187339727082
359,8537,Merged22:677944,Recon,3.316187620162964,-2.1683542728424072,5.484541893005371,0.05902814865112305,0.05902814865112305,0.010762639761472825
360,46,Merged63:318841,Spoofing,6.5503621101379395,-2.5923635959625244,9.142725706100464,0.0061626434326171875,0.0061626434326171875,0.0006740488154976777
361,273,Merged56:211322,Spoofing,6.931829452514648,-2.568765878677368,9.500595331192017,-0.0032644271850585938,0.0032644271850585938,0.00034360238187821165
362,343,Merged18:630556,Spoofing,6.811399936676025,-2.568765878677368,9.380165815353394,-0.04168891906738281,0.04168891906738281,0.004444369096242059
363,428,Merged13:526589,Spoofing,6.648515224456787,-2.5923635959625244,9.240878820419312,0.032073974609375,0.032073974609375,0.0034708792564731
364,543,Merged01:338332,Spoofing,6.7811384201049805,-2.574721097946167,9.355859518051147,0.08846473693847656,0.08846473693847656,0.009455543530532193
365,660,Merged37:128728,Spoofing,6.795878887176514,-2.5641040802001953,9.359982967376709,0.018289566040039062,0.018289566040039062,0.001954017021589198
366,704,Merged05:570596,Spoofing,6.190688133239746,-2.57523775100708,8.765925884246826,-0.03690814971923828,0.03690814971923828,0.004210410880334457
367,1235,Merged45:517916,Spoofing,6.011208534240723,-2.5793962478637695,8.590604782104492,-0.07369041442871094,0.07369041442871094,0.00857802405043927
368,1237,Merged25:175217,Spoofing,6.927430629730225,-2.5923635959625244,9.519794225692749,-0.12287712097167969,0.12287712097167969,0.012907539602069288
369,1528,Merged25:578647,Spoofing,3.024291515350342,-2.57523775100708,5.599529266357422,-0.047394752502441406,0.047394752502441406,0.008464060146483064
370,1685,Merged15:83796,Spoofing,6.384889602661133,-2.558126449584961,8.943016052246094,0.012926101684570312,0.012926101684570312,0.001445385047846788
371,2065,Merged01:184547,Spoofing,6.841253280639648,-2.589869499206543,9.431122779846191,-0.02075672149658203,0.02075672149658203,0.0022008749097125577
372,2147,Merged53:340829,Spoofing,5.272972106933594,-2.594322681427002,7.867294788360596,0.010014057159423828,0.010014057159423828,0.001272871734034842
373,2160,Merged04:638405,Spoofing,6.551719665527344,-2.551138401031494,9.102858066558838,-0.015814781188964844,0.015814781188964844,0.0017373423899756926
374,2273,Merged46:134354,Spoofing,6.772455215454102,-2.572728395462036,9.345183610916138,-0.04960155487060547,0.04960155487060547,0.005307713249493112
375,2324,Merged63:267131,Spoofing,6.2143025398254395,-2.592900514602661,8.8072030544281,-0.15419864654541016,0.15419864654541016,0.017508242468405665
376,2341,Merged34:654730,Spoofing,6.398717880249023,-2.594322681427002,8.993040561676025,-0.09567451477050781,0.09567451477050781,0.010638728260409073
377,2527,Merged42:140920,Spoofing,6.524343490600586,-2.5641040802001953,9.088447570800781,-0.008892059326171875,0.008892059326171875,0.0009783914422018718
378,2663,Merged35:447766,Spoofing,6.5670366287231445,-2.5865275859832764,9.153564214706421,-0.017495155334472656,0.017495155334472656,0.001911294324713903
379,2801,Merged46:88818,Spoofing,6.760510444641113,-2.572728395462036,9.33323884010315,0.03850841522216797,0.03850841522216797,0.004125943403130824
380,2984,Merged53:596142,Spoofing,2.821733236312866,-2.551138401031494,5.37287163734436,0.051679134368896484,0.051679134368896484,0.009618531365927037
381,3132,Merged42:856655,Spoofing,6.373040199279785,-2.568654775619507,8.941694974899292,-0.03560161590576172,0.03560161590576172,0.003981528782373019
382,3318,Merged02:509690,Spoofing,6.609156608581543,-2.592900514602661,9.202057123184204,0.09645366668701172,0.09645366668701172,0.010481750482074347
383,3497,Merged01:313103,Spoofing,6.532959938049316,-2.5587007999420166,9.091660737991333,-0.07074165344238281,0.07074165344238281,0.00778093854148941
384,3521,Merged50:522716,Spoofing,5.977837085723877,-2.568654775619507,8.546491861343384,-0.07332420349121094,0.07332420349121094,0.008579450455322313
385,3539,Merged23:6065,Spoofing,6.866235256195068,-2.589869499206543,9.456104755401611,0.2052593231201172,0.2052593231201172,0.021706540740558833
386,3839,Merged02:444495,Spoofing,6.862990856170654,-2.5754785537719727,9.438469409942627,0.008348464965820312,0.008348464965820312,0.0008845147028845496
387,3902,Merged26:123691,Spoofing,6.141078948974609,-2.566136360168457,8.707215309143066,-0.0037384033203125,0.0037384033203125,0.00042934545518668476
388,4041,Merged37:522748,Spoofing,6.310515403747559,-2.567293405532837,8.877808809280396,0.0736684799194336,0.0736684799194336,0.008298047581563644
